,product,category,sub_category,brand,sale_price,market_price,image_url,p_url,type,eancode,rating,description
4200,Kaccha Mango Candy,Snacks & Branded Foods,Chocolates & Candies,Parle,50.0,50.0,https://www.bigbasket.com/media/uploads/p/mm/169899_5-parle-kaccha-mango-candy.jpg,https://www.bigbasket.com/pd/169899/parle-kaccha-mango-candy-277-g-pouch/,"Toffee, Candy & Lollypop",8901719240393,4.2,"The taste of Summer is one that reminds us of freshly plucked raw mango, seasoned with salt and a touch of red chilli powder. The tangy flavour and the sweetness of candy has been brought alive by Parle in the Kaccha Mango Bite candy which offers you the goodness of mango in a conveniently wrapped package."
4201,Kisses - Cookies & Creme Chocolate,Snacks & Branded Foods,Chocolates & Candies,Hersheys ,47.5,50.0,https://www.bigbasket.com/media/uploads/p/mm/40148227_5-hersheys-kisses-cookies-creme-chocolate.jpg,https://www.bigbasket.com/pd/40148227/hersheys-kisses-cookies-creme-chocolate-336-g/,Chocolates,Invalid Code,4.0,"For over 100 years, the iconic Hersheys Kisses chocolates have been spreading happiness across the world. Kisses chocolate is made with creamy delicious milk chocolate & almond and is delicately wrapped to make your loved ones feel special. The bite-sized pieces of chocolate have a distinctive shape of flat-bottomed teardrops. Show that you care and say it with a kiss. Hersheys Kisses are available in the following flavours - milk chocolate, cookies & creme, almond."
4202,Kisses - Cookies & Creme Chocolate,Snacks & Branded Foods,Chocolates & Candies,Hersheys ,133.0,140.0,https://www.bigbasket.com/media/uploads/p/mm/40148230_6-hersheys-kisses-cookies-creme-chocolate.jpg,https://www.bigbasket.com/pd/40148230/hersheys-kisses-cookies-creme-chocolate-100-g/,Chocolates,Invalid Code,4.2,"For over 100 years, the iconic Hersheys Kisses chocolates have been spreading happiness across the world. Kisses chocolate is made with creamy delicious milk chocolate & almond and is delicately wrapped to make your loved ones feel special. The bite-sized pieces of chocolate have a distinctive shape of flat-bottomed teardrops. Show that you care and say it with a kiss. Hersheys Kisses are available in the following flavours - milk chocolate, cookies & creme, almond."
4203,LollyPop 4 flavour,Snacks & Branded Foods,Chocolates & Candies,Jolly Rancher,250.0,250.0,https://www.bigbasket.com/media/uploads/p/mm/40042361_1-jolly-rancher-lollypop-4-flavour.jpg,https://www.bigbasket.com/pd/40042361/jolly-rancher-lollypop-4-flavour-525-g/,"Toffee, Candy & Lollypop",Invalid Code,4.1,"Enjoy Vibrant Juicy Fruity Flavours with Jolly Rancher Lollypops that will excite your taste buds. Available in 4 Bold flavors of Strawberry, Mango, Watermelon & Green Apple."
4204,Sugar Free Chewing Gum - Mixed Fruit,Snacks & Branded Foods,Chocolates & Candies,Orbit,50.0,50.0,https://www.bigbasket.com/media/uploads/p/mm/40080966_8-orbit-sugar-free-chewing-gum-mixed-fruit.jpg,https://www.bigbasket.com/pd/40080966/orbit-sugar-free-chewing-gum-mixed-fruit-22-g-tube/,Mints & Chewing Gum,Invalid Code,3.9,"There are occasions in everyone’s day when they need to find their inner conviction and believe in themselves. Wrigley’s Orbit gives you the confidence needed to rise to the occasion and seize the moment. This sugar-free chewing gum gives you clean and healthy teeth and lets you focus on yourself, while its smooth and refreshing flavour gives you the readiness to make the most of your moment and emerge out stronger than who you were. Now be fresh breath ready with Orbit, even with the mask on! You can always count on Orbit chewing gum for a clean and fresh mouthfeel. The fruity flavour of Orbit Mixed Fruit indulges you in a blast of long-lasting freshness. Now pop a piece of your favourite chewing gum and make the first move. Don’t let self-doubt erode your confidence; after all, it’s your ‘Time to Shine’. The convenient pot size lets you carry it when you are on the move for a fresh and confident feel."
4205,Chewy Toffee Stick - Orange Flavour,Snacks & Branded Foods,Chocolates & Candies,Fruit-Tella ,30.0,30.0,https://www.bigbasket.com/media/uploads/p/mm/40016435_7-fruit-tella-chewy-toffee-stick-orange-flavour.jpg,https://www.bigbasket.com/pd/40016435/fruit-tella-chewy-toffee-stick-orange-flavour-45-g/,"Toffee, Candy & Lollypop",Invalid Code,4.2,"Enjoy your favourite Fruitella - chewy toffee in orange flavour. Life is full of entertainment and fun moments with fruitella by your side. Orange flavoured Fruitella, with its vibrant and fruity flavours, is perfect to make your dull moments, fun and cheer you up.
What else? It provides you with the goodness of fruit, having real fruit extracts.
Fruitella is best enjoyed by sharing with friends and family. Pop out these bite-size fruit candies and experience the joy that a shared moment brings
So, grab your pack of fruit flavoured Fruitella and transform ordinary moments to vibrant fun"
4206,Lickables,Snacks & Branded Foods,Chocolates & Candies,Cadbury Dairy Milk,45.0,45.0,https://www.bigbasket.com/media/uploads/p/mm/40104492_8-cadbury-dairy-milk-lickables.jpg,https://www.bigbasket.com/pd/40104492/cadbury-dairy-milk-lickables-20-g/,Chocolates,7622201114930,4.1,"Your favourite chocolate Cadbury Dairy Milk in a unique, indulgent, liquid format. Lick and enjoy this liquid chocolaty treat with a twist of Oreo bits and Wheat crispies for a delicious multi-textural experience.
Get the FREE iconic Justice League toy with each pack of the delicious Dairy Milk Lickables which assures to be a package of pleasure.
Scoop it, lick it and enjoy."
4207,"Soft Centres Chocolate - Almond Mousse,",Snacks & Branded Foods,Chocolates & Candies,Fabelle,136.0,170.0,https://www.bigbasket.com/media/uploads/p/mm/40153801_6-fabelle-soft-centres-chocolate-almond-mousse.jpg,https://www.bigbasket.com/pd/40153801/fabelle-soft-centres-chocolate-almond-mousse-126-g/,Chocolates,Invalid Code,4.3,"Bite into the delectable milk chocolate shells to discover the flavor of almond mousse and roasted almonds, Handcrafted by the Master Chocolatiers of ITC. It has been created with premium ingredients in India to give you a sinful chocolaty thrill. Inspired by centre-filled desserts, this premium milk chocolate bar offers a magical experience.
Relax and unwind with a dessert-like experience in a chocolate bar. Gift your loved ones this beautifully packaged premium centre-filled milk chocolate to make the occasion even more special. Embark on a magical experience as you bite into the milk chocolate shells to discover the rich, velvety almond mousse with hints of roasted almond bits that brings alive the multi-sensorial experience of this artisanal milk chocolate bar. This irresistible chocolate bar is perfect as a mid-day/ post-dinner indulgence or as a cure for the Monday blues. Elevate your Sweet Moments with Fabelle's chocolates."
4208,Flavored Center Chocolate - Pomegranate,Snacks & Branded Foods,Chocolates & Candies,Brookside,153.62,165.0,https://www.bigbasket.com/media/uploads/p/mm/1202872_2-brookside-flavored-center-chocolate-pomegranate.jpg,https://www.bigbasket.com/pd/1202872/brookside-flavored-center-chocolate-pomegranate-3x333-g/,Chocolates,Invalid Code,4.2,"Brookside chocolate- Unique combination of Dark coca rich chocolate & exotic fruit flavored center. Every bite of Brookside is deliciously crafted to give a unique taste experience, almost a 1st time for Indian consumers Global Brand; from the House of Hersheys known for their world - famous chocolates."
4209,Chocomilk Duo,Snacks & Branded Foods,Chocolates & Candies,Choki Choki,90.0,100.0,https://www.bigbasket.com/media/uploads/p/mm/40185970_1-choki-choki-chocomilk-duo.jpg,https://www.bigbasket.com/pd/40185970/choki-choki-chocomilk-duo-250-g-pouch/,Chocolates,Invalid Code,4.4,"The Choki Choki Choco Stick rules the roost among youngsters, kids, young adults, moms and pretty much everyone else! With a smooth chocolate filling cased in a crunchy, this product has been delighting taste buds since it was launched."
4210,Surprise Chocolate Pack,Snacks & Branded Foods,Chocolates & Candies,Cadbury Gems,45.0,45.0,https://www.bigbasket.com/media/uploads/p/mm/265938_14-cadbury-gems-surprise-chocolate-pack.jpg,https://www.bigbasket.com/pd/265938/cadbury-gems-surprise-chocolate-pack-158-g/,Chocolates,7622201808549,4.2,"Cadbury Gems is chocolate flavor, rich and chocolate buttons. What makes Gems different is the way the chocolate has been designed as colorful candy. Gems can be used to embellish puddings, cakes, biscuits, homemade chocolates and cookies. It is colourful, tasty and fun. Gems is loved by everyone. Add to any dessert for that extra touch or just eat it how it is for a guaranteed burst of flavours in your mouth."
4211,Daily Choco Almond Bar,Snacks & Branded Foods,Chocolates & Candies,RiteBite Max Protein,360.0,360.0,https://www.bigbasket.com/media/uploads/p/mm/40122053_7-ritebite-max-protein-daily-choco-almond-bar.jpg,https://www.bigbasket.com/pd/40122053/ritebite-max-protein-daily-choco-almond-bar-50-g/,Granola & Cereal Bars,8906009532400,4.2,"Protein Blend, Fiber, Vitamins & Minerals, No Preservatives, 100% Veg, No Added Sugar, For Energy, Fitness & Immunity. A BAR FOR EVERYONE: With 10gms of protein in each bar and 5gms of fibre and goodness of almond in every bite. Max Protein Choco Almond Bar is the perfect bar for your daily lifestyle with no preservatives and no artificial sweeteners with a balance of taste and health and 100% vegetarian SUSTAINED ENERGY: Max Protein Choco Almond Bar is yours go to performance nutrition bar, purposefully crafted with an ideal mix of 3 protein blends of whey protein, soy and casein and a crunchy flavour with the goodness of almonds in every bite to sustain 2hrs of energy for a moderate-intensity activity and lifestyle. WHOLESOME INGREDIENTS FOR A WHOLESOME EXPERIENCE: A bar that satiates your hunger and keeps you going with 2 hrs of sustained energy. We aim to keep you healthier and provide a healthier option to your food choices with an irresistible combo of nutrition and flavour of almonds, dark chocolate and no added sugar. DELICIOUS NUTRITION: Satisfy your cravings with a perfect blend of delectable chocolate and sumptuous berries and no preservatives YOUR ENERGY BUDDY: No time for breakfast before the video call? Need something energy boost for the grocery run? Got that midnight movie craving? Choose the healthier Max Protein bars as your energy and nutrition buddy. Don't skip on your health and weight goals. Have this bar handy for all the time whenever bored or binge eating hits you. MADE IN INDIA: Max Protein is the first brand to launch nutrition & protein bars in India. We have created and nurtured protein bars category in Indian Market."
4212,India Single Origin Milk Chocolate,Snacks & Branded Foods,Chocolates & Candies,Amul,75.0,150.0,https://www.bigbasket.com/media/uploads/p/mm/40184337_3-amul-india-single-origin-milk-chocolate.jpg,https://www.bigbasket.com/pd/40184337/amul-india-single-origin-milk-chocolate-125-g-paper-carton/,Chocolates,Invalid Code,4.2,"The finest cocoa sourced from the Karavali region of South Karnataka gives this chocolate its distinctive taste. Enjoy its smooth, creamy texture and indulge in the true taste of India.Share this mouthwatering chocolate to your family and friends and celebrate the good times. This chocolate is a treat that can be unwrapped anytime, anywhere."
4213,5 Star - 3D Chocolate Bar,Snacks & Branded Foods,Chocolates & Candies,Cadbury,58.8,60.0,https://www.bigbasket.com/media/uploads/p/mm/1206713_2-cadbury-5-star-3d-chocolate-bar.jpg,https://www.bigbasket.com/pd/1206713/cadbury-5-star-3d-chocolate-bar-2x45-g/,Chocolates,Invalid Code,4.4,Lose yourself to the delectable Cadbury 5 Star 3D Chocolate Bar with a chocolate cream centre. This smooth-textured treat is filled with wheat crispies that are coated in flowing caramel. Enjoy yourself or share with others!
4214,Orbit Sugar-Free Chewing Gum - Lemon & Lime,Snacks & Branded Foods,Chocolates & Candies,Wrigleys,5.0,5.0,https://www.bigbasket.com/media/uploads/p/mm/40024673_7-wrigleys-orbit-sugar-free-chewing-gum-lemon-lime.jpg,https://www.bigbasket.com/pd/40024673/wrigleys-orbit-sugar-free-chewing-gum-lemon-lime-44-g-pouch/,Mints & Chewing Gum,Invalid Code,4.2,"With Orbit Sugarfree Chewing Gums, there's no need for a second-guess - you have the confidence to show the world what you're made of. The smooth and refreshing mint flavour of sugar-free Orbit gum provides just the right clean mouth feeling that prepares you to engage in what’s next. In addition, the delicious taste of Lemon makes this chewing gum perfectly enjoyable. Shine bright like the vibrant citrus flavours of Orbit Lemon mint Chewing Gum. Keep some in your car or your work drawer, and be ready to seize your moment when it comes. It’s your ‘Time to Shine’."
4215,Happy Birthday Milk Chocolate,Snacks & Branded Foods,Chocolates & Candies,Amul,90.0,100.0,https://www.bigbasket.com/media/uploads/p/mm/40160608_1-amul-happy-birthday-milk-chocolate.jpg,https://www.bigbasket.com/pd/40160608/amul-happy-birthday-milk-chocolate-150-g/,Chocolates,Invalid Code,4.2,"Amul Milk Chocolate is made with the goodness of rich creamy milk and delicious cocoa. Savour this mesmerising combination as it leaves you with a delightful taste, achieved through world-class refining. The amazing taste will surely give your taste buds a heavenly feeling. Enjoy this sweet delight with your loved ones or enjoy some self-indulgence."
4216,Cookies N Creme Bar,Snacks & Branded Foods,Chocolates & Candies,Hersheys ,123.2,140.0,https://www.bigbasket.com/media/uploads/p/mm/40185852_1-hersheys-cookies-n-creme-bar.jpg,https://www.bigbasket.com/pd/40185852/hersheys-cookies-n-creme-bar-100-g/,Chocolates,Invalid Code,4.2,"Hershey's Cookies N Cr¨me Bars come with the perfect blend of cookies and creme. These wholesome, tasty and delicious bars offer a delectable taste in every bite to satisfy your sweet urges."
4217,Munch Crisp-Pop Chocolate Coated Crunchy Wafer,Snacks & Branded Foods,Chocolates & Candies,Nestle ,8.5,10.0,https://www.bigbasket.com/media/uploads/p/mm/40179751_1-nestle-munch-crisp-pop-chocolate-coated-crunchy-wafer.jpg,https://www.bigbasket.com/pd/40179751/nestle-munch-crisp-pop-chocolate-coated-crunchy-wafer-201-g/,Chocolates,Invalid Code,4.2,"Nestle MUNCH CRISP POP - a first of kind variant brings to you a unique taste offering delivered through the iconic CRUNCH of MUNCH. With the subtle taste of caramel flavoured popcorn, packed in a coated wafer format Munch Crisp-Pop, discover something new with every bite. You have loved the same delicious MUNCH taste for years but now experience it with the subtlety of Caramel flavoured popcorn. Savouring chocolate as part of a balanced diet is one of life’s little pleasures and this MUNCH Crisp- Pop makes a perfect crunchy chocolaty treat with each serve of 10g (1/2 bar) containing approx. 45 kcal. So, crunch your way to mouth-watering MUNCH CRISP-POP with friends or you can also enjoy it by yourself. Allergens: May Contain Peanuts. *Milk refers to milk solids."
4218,Pure Fresh Sugarfree Spearmint Flavour Chewing Gum,Snacks & Branded Foods,Chocolates & Candies,Mentos,85.0,100.0,https://www.bigbasket.com/media/uploads/p/mm/40107654_5-mentos-pure-fresh-sugarfree-spearmint-flavour-chewing-gum.jpg,https://www.bigbasket.com/pd/40107654/mentos-pure-fresh-sugarfree-spearmint-flavour-chewing-gum-546-g-bottle/,Mints & Chewing Gum,Invalid Code,4.3,"Mentos Pure Fresh - Who says no to Mentos Refreshing sugar-free chewing gum that is crunchy outside and chewy inside. By giving long-lasting freshness, Mentos helps in connecting with people. With its the perfect balance of sweetness and mint, Mentos has become popular worldwide. Pop one of these for instant cool breath and make the most of the moment. Get an instant splash of refreshing spearmint flavoured liquid. What else? It is sugar-free and with natural green tea extract. Keep this trendy bottle pack in the pocket, car, or a drawer for instant minty refreshment anytime"
